name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Reversible Destiny Lofts/for4people,Mitaka Shi,Entire home/apt,2.0,1.0,4,3,22000.0,156,35,98.0,35.68152,139.53841,0
Room in Central Tokyo!!!!,Shinagawa Ku,Private room,1.0,1.0,3,1,8000.0,26,49,95.0,35.59725,139.72744,1
4persons! Shinjuku30min Tokyo45min!,Hino Shi,Entire home/apt,1.0,1.0,3,5,4000.0,365,44,89.0,35.68441,139.39461,0
*NEW*TOKYO HOUSE group&family upto7 & carpark WIFI,Toshima Ku,Entire home/apt,3.0,1.0,7,3,14303.0,292,142,92.0,35.73055,139.68657,1
56㎡ Let's go to Asakusa & Akihabara,Taito Ku,Entire home/apt,1.0,1.0,5,2,10000.0,310,267,99.0,35.72779,139.78991000000002,1
calm room-A  3min from Shinjuku by Subway,Nakano Ku,Private room,1.0,1.0,5,1,8200.0,25,196,95.0,35.69138,139.67812,1
Villa Takaosan,Hachioji Shi,Entire home/apt,2.0,1.0,6,2,12286.0,352,135,97.0,35.63714,139.28565,0
(1) 5ppl 2bank beds 11mins Shinjuku. -JR Jujo Sta.,Kita Ku,Entire home/apt,1.0,1.0,5,3,3798.0,301,189,90.0,35.76117,139.71597,0
J's APT 2 Bed Rooms + Free Portable Wi-Fi,Katsushika Ku,Entire home/apt,2.0,1.5,4,3,9000.0,215,285,98.0,35.73796,139.85163,1
Cedar APT  +  Free Pocket Wi-Fi,Katsushika Ku,Entire home/apt,1.0,1.5,6,3,12286.0,194,267,99.0,35.73601,139.85142,1
SHIBUYA SHINJUKU  Hatagaya Station 5 minutes#103,Shibuya Ku,Entire home/apt,1.0,1.0,3,1,2671.0,280,159,92.0,35.68078,139.67729,1
New House 100㎡ near metro happy!!!!,Taito Ku,Entire home/apt,2.0,1.0,6,1,17000.0,325,254,98.0,35.72907,139.79183999999998,1
#102 SHIBUYA SHINJUKU 幡ヶ谷駅徒歩5分 観光ショッピングに便利！,Shibuya Ku,Entire home/apt,1.0,1.0,2,1,8000.0,76,269,90.0,35.68127,139.67698000000001,1
#203 新宿/渋谷　テレワーク/受験生/NURO光 FREE WIFI/感染対策済み/駅近,Shibuya Ku,Entire home/apt,1.0,1.0,2,1,6845.0,197,227,92.0,35.67969,139.67656000000002,1
Traditional Zen Penthouse in Harajuku,Shibuya Ku,Entire home/apt,2.0,1.0,4,3,25467.0,164,107,99.0,35.669779999999996,139.71101000000002,1
Convenient charming house,Edogawa Ku,Private room,1.0,1.0,4,3,5000.0,165,100,100.0,35.738209999999995,139.88578,1
Newly Built condo ! FREE breakfast & cafe,Taito Ku,Entire home/apt,1.0,1.0,4,3,7976.0,0,49,90.0,35.71714,139.79051,0
Private Cozy Apt. 111 in Tokyo,Nakano Ku,Entire home/apt,1.0,1.0,2,3,7976.0,90,74,96.0,35.73468,139.63121,1
CraftFlat Ebisu: 8F 1br Penthouse,Shibuya Ku,Entire home/apt,1.0,1.0,2,30,7785.0,269,74,96.0,35.6502,139.70746,0
Shinjuku ShareHouse Dormitory3  with Balcony,Shinjuku Ku,Shared room,1.0,1.0,9,2,4980.0,270,134,97.0,35.69872,139.70276,1
Wonderful Japanese style OTOME! (*´ω｀),Bunkyo Ku,Entire home/apt,2.0,1.0,7,1,15000.0,0,35,97.0,35.72177,139.76196000000002,1
#411 Private Cozy Apt. in Tokyo,Nakano Ku,Entire home/apt,1.0,1.0,2,3,4466.0,90,87,97.0,35.735459999999996,139.63173,1
Private Cozy Apt in Tokyo 413,Nakano Ku,Entire home/apt,1.0,1.0,2,3,4466.0,90,52,97.0,35.73379,139.63314,1
Private Cozy Apt in Tokyo 311,Nakano Ku,Entire home/apt,1.0,1.0,2,3,5849.0,90,117,97.0,35.735240000000005,139.63172,1
