name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Cozy Apartment in Wan Chai,Wan Chai,Entire home/apt,1.0,1.0,3,1,792.0,51,27,98.0,22.27541,114.1707,0
Japanese style in Sai Ying Pun,Central & Western,Entire home/apt,2.0,1.0,3,3,620.0,296,129,90.0,22.286379999999998,114.14055,0
❤❤SuperHost's Private Bedroom on HK Island @TinHau,Wan Chai,Private room,1.0,1.0,2,2,302.0,140,501,97.0,22.27994,114.18966,1
Guest Room w/ Double Bed in Spacious Flat,Yuen Long,Private room,1.0,1.0,2,4,181.0,179,55,95.0,22.44056,114.07318000000001,0
"Tsim Sha Tsui, newly 2 beds apartment",Yau Tsim Mong,Entire home/apt,2.0,1.0,4,28,880.0,0,292,94.0,22.29636,114.1734,0
"Tsim Sha Tsui, newly 2 beds apt. I.",Yau Tsim Mong,Entire home/apt,2.0,1.0,4,28,880.0,0,338,95.0,22.29636,114.1734,0
Comfort Home in Prince Edward Mtr 4 beds,Yau Tsim Mong,Entire home/apt,3.0,1.5,8,1,961.0,1,353,96.0,22.325789999999998,114.16701,0
Lovely home Mong Kok MTR Railway 4 beds,Yau Tsim Mong,Entire home/apt,2.0,1.0,7,1,937.0,173,384,95.0,22.322570000000002,114.17058,0
"Hollywood Rd, Spacious and Sunny",Central & Western,Entire home/apt,1.0,1.0,2,2,840.0,364,36,92.0,22.28666,114.14629,0
9 bed mixed dorm ( shared bathroom),Yau Tsim Mong,Shared room,1.0,8.0,1,1,191.0,42,110,89.0,22.29796,114.17181000000001,0
A room in hip creative Sheung Wan,Central & Western,Private room,1.0,1.0,1,1,600.0,365,66,96.0,22.28671,114.15093,0
Lovely Quiet Apartment With Rooftop,Islands,Entire home/apt,1.0,1.0,4,1,643.0,61,165,93.0,22.241889999999998,113.9801,0
Apartment with Rooftop in Tsim Sha Tsui,Yau Tsim Mong,Entire home/apt,1.0,1.0,6,1,757.0,0,122,82.0,22.29826,114.17071000000001,0
SOHO'S URBAN CHIC DESIGNERS APT,Central & Western,Entire home/apt,1.0,1.0,2,1,391.0,347,410,93.0,22.282410000000002,114.15347,0
"Bright,1100 sqf.convenient location",Central & Western,Entire home/apt,2.0,1.0,4,1,1200.0,239,20,91.0,22.28516,114.14496000000001,0
"Cozy refurbed flat, 1 min to MTR",Central & Western,Entire home/apt,1.0,1.0,2,2,629.0,327,131,92.0,22.28622,114.1372,0
Mid-level 1br/1ba by escalator,Central & Western,Entire home/apt,1.0,1.0,2,3,775.0,0,118,90.0,22.28268,114.14952,0
Cool Stanley Surf Style Flat best village location,Southern,Entire home/apt,1.0,1.0,4,6,1500.0,365,30,89.0,22.21978,114.21338,0
❤️DISCOUNT: Rare&Bright flat near market/beaches🏖,Southern,Entire home/apt,1.0,1.0,5,2,847.0,360,174,96.0,22.2187,114.21275,1
TSIM SHA TSUI 2 Bedroom Apt (BEST) WALK 6 MIN MTR,Yau Tsim Mong,Entire home/apt,2.0,1.0,3,28,558.0,273,69,88.0,22.30274,114.17605,0
TSIM SHA TSUI 2 Bedroom Apt (Cozy) 6 mins walk TST,Yau Tsim Mong,Entire home/apt,2.0,1.0,4,28,675.0,336,83,90.0,22.30177,114.17573,0
Cozy Double Rm 3 next to Jordan MTR,Yau Tsim Mong,Private room,1.0,1.0,2,1,354.0,365,49,81.0,22.3057,114.17191000000001,0
3BedR + 3BathR @ Hennessy Road 07/F 580SF,Wan Chai,Entire home/apt,3.0,3.0,7,1,2078.0,344,23,91.0,22.27792,114.17048999999999,0
"Newly renovated, bright open 1bd apt, Sai Ying Pun",Central & Western,Entire home/apt,1.0,1.0,2,4,750.0,214,14,96.0,22.292360000000002,114.14844,0
3BedR + 3BathR @ Hennessy Road 10/F 580SF,Wan Chai,Entire home/apt,3.0,3.0,7,1,2155.0,345,25,92.0,22.27733,114.17188,0
"7BedR + 5BathR @ Hennessy Road 09/F 1,160SF",Wan Chai,Entire home/apt,7.0,4.5,16,1,4690.0,1,39,91.0,22.27696,114.17063,0
walk 30sec to Yau Ma Tei MTR Rm10,Yau Tsim Mong,Private room,1.0,1.5,2,1,2000.0,365,127,92.0,22.31255,114.1699,1
Family Friendly Apartment Midlevels,Central & Western,Entire home/apt,3.0,2.0,6,5,2750.0,1,10,100.0,22.28211,114.14889,0
Hong Kong Seafront Surf Shack,Southern,Entire home/apt,1.0,1.0,2,2,600.0,333,72,91.0,22.23038,114.25346,0
Single bed room with green view,North,Private room,1.0,1.0,1,2,350.0,298,14,96.0,22.524379999999997,114.18173,1
Suite 903 @ Hennessy Road 1-2 Guest,Wan Chai,Private room,1.0,2.5,2,1,659.0,181,21,91.0,22.2782,114.17003000000001,0
Suite 904 @ Hennessy Road 1-2 Guest,Wan Chai,Private room,1.0,2.5,2,1,659.0,181,14,91.0,22.2773,114.17055,0
Suite 906 @ Hennessy Road 1-2 Guest,Wan Chai,Private room,1.0,2.5,2,1,527.0,181,16,94.0,22.27674,114.17053,0
Room in Heart of Mong Kok 2.....,Yau Tsim Mong,Private room,1.0,1.0,2,1,654.0,365,10,82.0,22.31859,114.17028,0
For 4 ppl @MK MTR exit E1 1min walk,Yau Tsim Mong,Entire home/apt,1.0,1.0,5,1,621.0,90,104,87.0,22.31496,114.16786,0
