name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Victorian Haven - Private Basement!,"Takoma, Brightwood, Manor Park",Entire home/apt,1.0,1.0,2,1,90.0,273,180,89.0,38.97291,-77.02063000000001,0
1-Suburbia in the City--Best Value!!!,"Congress Heights, Bellevue, Washington Highlands",Private room,1.0,1.0,2,90,29.0,0,114,92.0,38.827709999999996,-76.99404,1
Modern home NW DC steps from bus,"Brightwood Park, Crestwood, Petworth",Entire home/apt,3.0,3.0,6,4,199.0,363,13,97.0,38.9581,-77.02271,0
Private  Retreat. Apartment in DC,"Brightwood Park, Crestwood, Petworth",Entire home/apt,1.0,1.5,4,1,112.0,271,127,93.0,38.94363,-77.04562,1
Cozy Capitol Hill home near metro,"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,3,3,99.0,219,401,97.0,38.88535,-76.98183,1
Guest bedroom and private bath.,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Private room,1.0,1.0,1,30,58.0,294,32,97.0,38.96703,-77.00426,1
Private Suite in Capitol Hill Home,"Union Station, Stanton Park, Kingman Park",Private room,1.0,1.0,2,2,88.0,0,711,96.0,38.896609999999995,-76.98703,1
Georgetown Federal Townhouse,"Georgetown, Burleith/Hillandale",Private room,1.0,1.0,1,3,90.0,294,38,97.0,38.91368,-77.07195,0
Quiet 2-bd apmt in a very convenient location,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,2.0,1.0,4,1,160.0,365,11,84.0,38.9137,-77.00232,1
Entire Two Floor Carriage House,"Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,1.0,1.0,4,10,85.0,32,71,93.0,38.91431,-77.01756,1
Boutique penthouse near everything,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,6,1,184.0,0,70,94.0,38.93107,-77.03885,0
Cozy Rowhouse Near Logan Circle,"Shaw, Logan Circle",Entire home/apt,1.0,1.0,2,2,150.0,102,134,96.0,38.90968,-77.02747,1
Charming Dupont English Basement,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,1.0,1.0,4,3,149.0,49,59,99.0,38.91383,-77.03598000000001,1
Red Room - Washington 1-2/p Bedroom near Metro,"Colonial Village, Shepherd Park, North Portal Estates",Private room,1.0,1.5,2,1,85.0,365,19,97.0,38.98123,-77.02885,0
"Private DC Suite, Spacious + Modern","Brightwood Park, Crestwood, Petworth",Entire home/apt,1.0,1.0,4,3,84.0,19,140,97.0,38.94226,-77.01665,1
"Modern Private English Unit, Great Location","Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,1.0,1.0,2,2,65.0,1,173,96.0,38.91662,-77.02539,1
Dupont Apt w/character;3-min walk metro!,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,2.0,1.0,4,60,104.0,365,15,94.0,38.91297,-77.0465,0
Penn Quarter Studio Apartment,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,1.0,1.0,2,5,172.0,319,15,99.0,38.89815,-77.02241,1
Georgetown's Chateau Bleu - Prv Rm1,"Georgetown, Burleith/Hillandale",Private room,1.0,1.0,2,3,139.0,276,23,96.0,38.914159999999995,-77.07027,0
METRO ACCESSIBLE TWO BEDROOM APT,"Capitol View, Marshall Heights, Benning Heights",Entire home/apt,2.0,1.0,6,4,75.0,333,119,94.0,38.889109999999995,-76.93598,1
Steps for US Capitol .. Library of Congress,"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,3,2,110.0,311,132,95.0,38.88513,-77.00384,0
Capitol Hill Historic District Apt!,"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,4,3,117.0,241,242,96.0,38.89,-76.99466,1
"DC Apartment near White House, Mall","Shaw, Logan Circle",Entire home/apt,1.0,1.0,6,2,99.0,357,413,92.0,38.911,-77.02074,0
1-br Capitol Hill apartment (Eastern Market),"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,4,3,133.0,89,518,97.0,38.88306,-76.99497,1
Bloomingdale Victorian Row-house,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,2.0,1.0,2,10,110.0,278,18,91.0,38.91973,-77.01392,1
"The Buddha behind the ""Blue Door""",Historic Anacostia,Private room,1.0,2.0,2,2,60.0,359,103,97.0,38.86124,-76.98865,0
1 block to metro-Capitol Hill Garden flat,"Capitol Hill, Lincoln Park",Entire home/apt,2.0,2.0,5,4,161.0,321,281,98.0,38.87995,-76.98545,1
