name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
2 Bdrm Suite in Victorian (Denver Botanic Gardens),Congress Park,Private room,2.0,1.0,5,1,102.0,0,133,99.0,39.734390000000005,-104.95806999999999,1
Bright & Cosy Studio Near Shops and Restaurants,Berkeley,Entire home/apt,1.0,1.0,2,1,62.0,83,165,96.0,39.778729999999996,-105.02739,1
West Highlands Sweet Retreat!,West Highland,Entire home/apt,2.0,1.0,4,30,118.0,263,70,92.0,39.76794,-105.05151000000001,1
W. Wash Park Artist Bungalow,Speer,Entire home/apt,1.0,1.0,2,30,108.0,114,25,100.0,39.71954,-104.98346000000001,1
Curated & Comfy Home in Lohi/Highlands,Highland,Entire home/apt,2.0,1.5,4,2,125.0,34,122,98.0,39.764590000000005,-105.01708,1
Park Hill Denver: Shady Retreat,South Park Hill,Private room,1.0,1.0,3,31,60.0,271,37,97.0,39.74252,-104.90985,1
Charming 1890's Victorian Cottage by Sloan's Lake,Sloan Lake,Entire home/apt,2.0,2.0,4,3,196.0,86,32,98.0,39.752759999999995,-105.05175,1
Cozy and Convenient in Capitol Hill,Cheesman Park,Private room,1.0,1.0,2,29,56.0,365,165,94.0,39.73705,-104.96834,0
Peaceful Retreat in Congress Park,Congress Park,Private room,2.0,1.5,2,29,78.0,364,248,98.0,39.73404,-104.94653999999998,1
Best Location HUGE 1 bedroom loft,CBD,Entire home/apt,1.0,1.5,2,2,219.0,145,231,98.0,39.74569,-104.99202,1
MasterBdrm&PrivateBath*LadiesOnly*WalkDU&PorterHos,University,Private room,1.0,1.0,1,10,41.0,0,86,99.0,39.66697,-104.96458,1
PrivateBdrmShareBath*LadiesOnly*Walk DU&PorterHos,University,Private room,1.0,1.0,1,10,25.0,238,88,99.0,39.66793,-104.96606000000001,1
"Charming, cozy, private hideaway",Berkeley,Entire home/apt,2.0,1.0,4,30,110.0,210,68,92.0,39.78125,-105.03799,0
