name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Sunny Private Room & Bath in JP: Breakfast+Parking,Jamaica Plain,Private room,1.0,1.0,2,2,112.0,292,183,98.0,42.30073,-71.11431,1
furnished 1 bed apartment copley #5,South End,Entire home/apt,1.0,1.0,4,33,75.0,324,71,95.0,42.34125,-71.07604,1
Modern South End Pied a Terre | 1BR 1BA,Roxbury,Entire home/apt,1.0,1.0,2,28,100.0,0,88,87.0,42.33612,-71.07754,0
Light-filled Private Suite on Beautiful Street,Jamaica Plain,Entire home/apt,1.0,1.0,2,2,144.0,163,131,99.0,42.311440000000005,-71.11864,1
* Brownstone Classic South End,South End,Entire home/apt,1.0,1.0,2,29,119.0,0,409,97.0,42.34568,-71.07169,0
Sunny Beacon Hill private 1 bedroom,Downtown,Entire home/apt,1.0,1.0,2,91,100.0,280,36,93.0,42.35777,-71.06218,0
The Upton Boston - The Tremont,South End,Entire home/apt,1.0,1.0,2,4,135.0,239,30,96.0,42.343090000000004,-71.07316,1
Charming comfort 1 BR / Studio,Brighton,Entire home/apt,1.0,1.0,2,91,52.0,231,15,96.0,42.3438,-71.1563,1
Cozy room in a charming villa.,Roslindale,Private room,1.0,2.5,1,2,40.0,204,41,99.0,42.27965,-71.13606,1
"Beautiful Boston NEnd spacious & Light 2Bd, 1BA-2D",North End,Entire home/apt,2.0,1.0,6,29,114.0,250,145,91.0,42.365970000000004,-71.05271,1
"Modern loft, walk to subway",Allston,Private room,1.0,1.0,2,91,85.0,0,12,85.0,42.35322,-71.13226999999999,0
Charlesview Suites Back Bay,Fenway,Entire home/apt,1.0,1.0,4,29,280.0,361,78,93.0,42.34479,-71.08658,0
Lofty Modern 2BD Apt 800 sq ft,Bay Village,Entire home/apt,2.0,1.0,2,29,200.0,0,26,98.0,42.34868,-71.07043,1
Perfect Location to Explore Boston,Beacon Hill,Entire home/apt,1.0,1.0,4,180,150.0,174,100,97.0,42.35757,-71.06366,1
"""Tranquility"" on ""Top of the Hill""",Roslindale,Private room,1.0,2.0,2,91,85.0,365,75,97.0,42.28195,-71.14102,0
SECOND FLOOR PARLOR ROOM,South End,Private room,1.0,1.0,1,29,140.0,90,177,87.0,42.34623,-71.07364,0
BEAUTIFUL SINGLE FAMILY VICTORIAN in Hyde Park!,Hyde Park,Entire home/apt,4.0,1.5,8,29,229.0,5,93,98.0,42.261179999999996,-71.11989,1
Luxury Sunny Hill Garden Townhouse Suite 1,Roxbury,Entire home/apt,3.0,3.5,5,28,450.0,365,14,82.0,42.310179999999995,-71.08543,0
Garden Oasis #1,Jamaica Plain,Private room,1.0,1.0,1,91,95.0,0,27,98.0,42.31804,-71.11686999999999,0
2bd APT 20min from Downtown Boston,Hyde Park,Entire home/apt,2.0,1.0,6,91,89.0,355,32,89.0,42.23597,-71.13150999999999,1
1bd Boston apt - Convenient & quiet,Roslindale,Entire home/apt,1.0,1.0,3,3,125.0,0,117,97.0,42.28703,-71.13354,1
"Garden Suite near subway, beach",Dorchester,Entire home/apt,1.0,1.0,4,29,100.0,349,203,90.0,42.31503,-71.06214,0
Back Bay Quiet Renovated Studio Apt,Back Bay,Entire home/apt,1.0,1.0,2,29,175.0,180,252,86.0,42.352579999999996,-71.0826,0
