name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Walk to Beach from this cottage. Monthly rental.,Middletown,Entire home/apt,1.0,1.0,3,28,179.0,295,52,96.0,41.49238,-71.28395,1
Spacious Block Island Beach House,New Shoreham,Entire home/apt,4.0,4.0,10,2,600.0,179,27,95.0,41.16338,-71.59998,0
"Private room, bath, parking",Providence,Private room,1.0,1.0,3,1,78.0,354,777,97.0,41.816340000000004,-71.42073,1
East Side Private Apt walk to Brown,Providence,Entire home/apt,1.0,1.0,2,2,101.0,298,195,91.0,41.82305,-71.3953,0
"Scarborough Beach, Narragansett RI",Narragansett,Entire home/apt,3.0,3.0,8,2,325.0,157,25,99.0,41.387409999999996,-71.47766999999999,1
"Lux 3BR+ home w/Views-Bonnet Shores, Narragansett",Narragansett,Entire home/apt,3.0,2.5,6,4,215.0,53,36,98.0,41.47535,-71.42383000000001,1
Historic Jamestown Home,Jamestown,Entire home/apt,3.0,2.5,6,4,263.0,1,66,98.0,41.495090000000005,-71.36829,1
"Private Bedroom and Bath, Lounge",Newport,Private room,1.0,1.0,2,2,143.0,255,125,92.0,41.50062,-71.29901,1
Moondance Lane-Narragansett Pier-2 bedroom apt.,Narragansett,Entire home/apt,2.0,1.0,4,3,250.0,77,209,98.0,41.42096,-71.46004,0
Central Downtown Newport House,Newport,Entire home/apt,4.0,2.5,8,2,356.0,323,270,98.0,41.48754,-71.31238,1
Artist Home in Historic Elmwood,Providence,Private room,2.0,2.0,4,2,80.0,59,95,98.0,41.80101,-71.42593000000001,0
QueenSize Bedroom with private bath,Providence,Private room,5.0,4.5,1,5,99.0,304,81,93.0,41.83907,-71.3907,1
Island Retreat near Newport,Jamestown,Entire home/apt,3.0,2.5,6,3,214.0,62,180,96.0,41.539809999999996,-71.37668000000001,1
Walk to beach from 2 bdrm vintage cottage,Middletown,Entire home/apt,2.0,1.0,4,7,293.0,273,72,96.0,41.49046,-71.28138,1
Newport Boutique Hotel w/ Parking,Newport,Hotel room,1.0,1.0,2,1,118.0,260,56,98.0,41.48935,-71.30878,1
Fabulous two bedroom pied'de'terre,Providence,Entire home/apt,2.0,1.0,4,2,107.0,31,189,95.0,41.81244,-71.42076,1
Amazing ocean views. Walk to beach. 3 bedrooms,Middletown,Entire home/apt,3.0,2.0,6,3,393.0,215,70,96.0,41.49167,-71.28268,1
Adorable cottage. Walk to Beach. Garden setting.,Middletown,Entire home/apt,2.0,1.0,4,28,350.0,30,65,93.0,41.49085,-71.28220999999999,1
"MOONSTONE BY THE SEA.. Country, by the Sea.......",South Kingstown,Entire home/apt,4.0,3.0,8,7,679.0,148,28,100.0,41.38326,-71.5678,1
College Hill Apt Walk To Brown/Risd Wayland Square,Providence,Entire home/apt,1.0,1.0,6,21,68.0,57,70,96.0,41.83317,-71.38629,1
Private Room with Dedicated Bath,Providence,Private room,1.0,1.0,2,5,99.0,331,74,95.0,41.83762,-71.39004,1
Cheerful Inviting 2nd Floor- Close to Everything!,Providence,Entire home/apt,2.0,1.0,6,1,93.0,61,488,98.0,41.822720000000004,-71.42376,1
King Apartment w/ Private Entrance,Newport,Hotel room,1.0,1.0,3,1,130.0,222,92,98.0,41.49275,-71.30574,1
Serene Cottage By the Bay Orange Rm,Warwick,Private room,1.0,1.0,2,2,129.0,365,80,99.0,41.66511,-71.42161999999999,1
Sailor's Loft in Historic Firehouse,Newport,Private room,1.0,1.0,4,2,264.0,60,44,97.0,41.4861,-71.31308,0
Magnificent Historic In Town Victorian,Newport,Entire home/apt,2.0,1.5,4,3,252.0,81,109,90.0,41.48603,-71.30411,1
Gardenview B&B,Newport,Private room,1.0,2.0,2,1,206.0,361,39,99.0,41.466440000000006,-71.31789,1
Gorgeous Suite in Designer's Home!,Newport,Private room,1.0,1.5,2,2,357.0,184,59,98.0,41.491409999999995,-71.30268000000001,1
"fireplace, sauna, 2 person jacuzzi&steam shower",Little Compton,Entire home/apt,4.0,3.0,8,2,299.0,303,98,98.0,41.52223,-71.14114000000001,1
Narragansett w/ Community Dock,Narragansett,Entire home/apt,3.0,2.0,8,4,300.0,43,52,95.0,41.38476,-71.49585,1
"Luxury  Condo Loc, Federal Hill",Providence,Entire home/apt,2.0,1.0,2,45,100.0,90,25,96.0,41.82101,-71.42538,1
Waterfront Ocean Barrington,Barrington,Entire home/apt,4.0,1.5,8,2,328.0,151,132,97.0,41.75042,-71.35054000000001,0
Rustic Island Cabin in RI,Jamestown,Entire home/apt,1.0,1.0,3,2,190.0,103,200,99.0,41.516000000000005,-71.3744,1
Pvt Rm in Shared NewportTownhouse,Newport,Private room,1.0,1.0,1,30,31.0,237,49,93.0,41.49646,-71.32021,1
Studio Apartment in Newport Center,Newport,Entire home/apt,1.0,1.0,2,2,139.0,356,52,96.0,41.48873,-71.3069,1
"Private Entrance & Bathroom/Bright, Cheery Suite",Bristol,Private room,1.0,1.0,2,2,128.0,264,144,99.0,41.70198,-71.28402,1
Stylish Home Off Bellevue Avenue~Walk Everywhere!!,Newport,Entire home/apt,3.0,1.0,4,2,557.0,263,10,98.0,41.47998,-71.30608000000001,0
Bittersweet Farm Upscale & Private!,South Kingstown,Entire home/apt,5.0,2.5,14,1,800.0,285,113,99.0,41.44343,-71.54039,1
Spacious Newport Home Near Downtown,Newport,Entire home/apt,4.0,2.0,10,2,1057.0,275,73,95.0,41.483470000000004,-71.30428,1
"Beautiful, Sunny Victorian in BEST neighborhood",Providence,Entire home/apt,2.0,1.0,4,4,134.0,180,152,97.0,41.82015,-71.42839000000001,0
Ross House,New Shoreham,Entire home/apt,2.0,2.5,7,1,1557.0,335,69,97.0,41.15525,-71.55036,1
Beautiful Rm  Quiet  Central Longer term avail,Newport,Private room,1.0,1.5,2,1,99.0,59,280,94.0,41.48168,-71.3031,1
Small Cozy Room Loft Bed up ladder. Longer term,Newport,Private room,1.0,1.5,2,1,35.0,35,383,93.0,41.48147,-71.30227,1
Jamestown Conanicut Island Retreat,Jamestown,Entire home/apt,2.0,1.0,5,3,252.0,181,26,92.0,41.50019,-71.37411999999999,0
“Rosie” - Gracie Mansion  @ 525 Thames St unit 2,Newport,Entire home/apt,3.0,1.5,10,2,147.0,274,193,96.0,41.475770000000004,-71.31204,1
Best Location on College Hill,Providence,Private room,1.0,1.0,2,2,70.0,119,317,97.0,41.83252,-71.40801,0
Beach cottage in garden setting. You will love it!,Middletown,Entire home/apt,1.0,1.0,4,3,229.0,77,73,97.0,41.49127,-71.28216,1
Newport RI Private bedroom and bath,Newport,Private room,1.0,1.0,2,1,995.0,365,195,97.0,41.46778,-71.31152,1
Comfy bedroom in cute house,Newport,Private room,1.0,1.0,2,1,97.0,345,358,96.0,41.4974,-71.31081,1
Wayland Square Private Aerie,Providence,Private room,1.0,1.0,2,2,95.0,83,89,99.0,41.83078,-71.3913,1
Heart of Downtown Newport,Newport,Entire home/apt,3.0,2.0,6,3,465.0,275,38,99.0,41.48068,-71.31501,0
Luxury Newport Harbor Condo with Waterfront View,Newport,Entire home/apt,3.0,2.0,8,2,579.0,299,25,100.0,41.48285,-71.3147,1
Spacious Suite in Newport Victorian,Newport,Entire home/apt,2.0,1.0,4,1,195.0,358,165,100.0,41.4926,-71.3044,1
"Victorian, Room with Garden view",Providence,Private room,1.0,2.0,2,1,65.0,365,180,95.0,41.79632,-71.42357,0
