name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Penthouse & Private Airy and Quiet Terrace,Copacabana,Entire home/apt,2.0,1.5,5,3,595.0,0,190,99.0,-22.98015,-43.190979999999996,1
Penthouse Oceanview Copacab/Ipanema,Copacabana,Entire home/apt,3.0,2.0,8,3,1910.0,365,140,97.0,-22.98499,-43.190979999999996,1
Penthouse #1! Best Internet! Veranda! Expat US-DE,Copacabana,Private room,1.0,1.0,2,10,125.0,244,107,97.0,-22.98026,-43.19109,1
Penthouse #2! Best Internet! Veranda! Expat US-DE,Copacabana,Entire home/apt,1.0,1.0,2,10,105.0,187,83,97.0,-22.978579999999997,-43.19075,1
"Stunning penthouse with ocean view and panoramic terrace, beach one minute away.",Copacabana,Entire home/apt,2.0,2.0,6,5,1174.0,240,63,99.0,-22.98474,-43.19081,1
Venusian Room at Botafogo,Botafogo,Private room,1.0,1.5,2,3,250.0,365,46,95.0,-22.94879,-43.181470000000004,1
Charmoso apartamento na praia de Ipanema,Ipanema,Entire home/apt,2.0,1.5,4,3,330.0,359,161,91.0,-22.98236,-43.198640000000005,0
Bedroom Ipanema 1 block from beach,Ipanema,Private room,1.0,1.5,2,2,164.0,175,181,95.0,-22.985970000000002,-43.19591,1
Great Apartment - Ipanema RIO,Ipanema,Entire home/apt,3.0,2.0,6,4,1025.0,364,13,82.0,-22.984270000000002,-43.19689,0
Flat between Copacabana & Ipanema,Copacabana,Entire home/apt,1.0,1.0,4,2,180.0,82,76,96.0,-22.98297,-43.19388,0
Best Studio in Rio - Copacabana,Copacabana,Entire home/apt,1.0,1.0,2,3,175.0,294,200,96.0,-22.96536,-43.179790000000004,1
"IPANEMA PENTHOUSE,JACUZZI + STUNNING CRISTO VIEWS!",Ipanema,Entire home/apt,3.0,3.0,5,5,2278.0,10,48,88.0,-22.9825,-43.205040000000004,0
"BEAUTIFUL! Spacious,king room!",Copacabana,Private room,1.0,2.5,2,2,269.0,347,29,99.0,-22.985960000000002,-43.19001,0
"Beautiful! Spacious ,Queen Room !!!",Copacabana,Private room,1.0,1.0,2,2,237.0,0,31,99.0,-22.985960000000002,-43.19001,0
"BEAUTIFUL! Spacious,TWIN ROOM.",Copacabana,Private room,1.0,1.0,2,2,215.0,175,32,97.0,-22.985960000000002,-43.19001,0
Ótimo quarto perto Cristo Redentor,Laranjeiras,Private room,1.0,1.0,3,4,180.0,364,20,99.0,-22.94344,-43.19245,0
Varandão Atelier Lounge Sta. Teresa,Santa Teresa,Entire home/apt,1.0,1.0,4,2,170.0,357,341,96.0,-22.91666,-43.17947,0
Copacabana 2BR-2Bath 1 block Beach #1106,Copacabana,Entire home/apt,2.0,2.5,4,4,538.0,268,25,92.0,-22.98077,-43.19119,1
❤️ MODERN LOFT IN BEST SPOT OF IPANEMA 1 - 120MB❤️,Ipanema,Entire home/apt,1.0,1.0,2,1,144.0,0,393,96.0,-22.9828,-43.20467,1
Apart-Hotel Triplex Praia Flamengo,Flamengo,Entire home/apt,2.0,1.5,6,2,300.0,0,128,94.0,-22.93729,-43.17459,0
Nice Flat in Copacabana  Ocean View,Copacabana,Entire home/apt,1.0,1.0,2,2,159.0,356,103,91.0,-22.97822,-43.19034,1
"Suite 2 people, beach, events, fun",Jacarepaguá,Entire home/apt,1.0,1.0,2,2,137.0,0,62,96.0,-22.969820000000002,-43.38807,1
PRAIA DE COPACABANA!!   1 BLOCK FROM THE BEACH,Copacabana,Entire home/apt,1.0,1.0,5,5,142.0,104,20,95.0,-22.96321,-43.17544,0
EXCELLENT TWO BEDROOM APARTMENT IN COPACABANA,Copacabana,Entire home/apt,2.0,1.0,6,2,401.0,317,42,94.0,-22.96386,-43.17757,1
Bedroom with seaview  surrounded with everything,Copacabana,Entire home/apt,1.0,1.0,4,2,167.0,300,87,92.0,-22.96434,-43.17563,0
Luxury Apartment in Copacabana,Copacabana,Entire home/apt,1.0,1.0,4,3,230.0,365,13,97.0,-22.96817,-43.17987,0
Cozy Apartment in Ipanema!,Ipanema,Entire home/apt,1.0,1.0,3,2,179.0,363,128,94.0,-22.98666,-43.19321,1
Copacabana 1 block away from beach,Copacabana,Entire home/apt,2.0,1.5,4,3,383.0,334,124,96.0,-22.98091,-43.191520000000004,0
"Designer beachfront apt, safe loc",Copacabana,Entire home/apt,2.0,2.5,4,1,673.0,363,81,96.0,-22.97561,-43.187909999999995,0
Flat at Barra Near by WINDSOR HOTEL,Barra da Tijuca,Entire home/apt,1.0,1.0,3,3,250.0,23,220,95.0,-23.01129,-43.32305,1
"Cozy, central, close to the beach",Copacabana,Private room,1.0,1.0,3,2,300.0,0,126,97.0,-22.96911,-43.188359999999996,0
LEBLON BEACHFRONT VILLA APT.2,Vidigal,Entire home/apt,1.0,1.0,16,7,546.0,365,27,90.0,-22.99176,-43.233129999999996,0
Great & comfy studio Copa!,Copacabana,Entire home/apt,1.0,1.0,4,4,120.0,45,83,97.0,-22.97725,-43.19039,0
Garden Studio - Home away from Home,Santa Teresa,Entire home/apt,1.0,1.0,2,3,169.0,166,182,96.0,-22.91742,-43.1833,0
Duplex in BARRA  w/private terrace,Barra da Tijuca,Entire home/apt,1.0,1.5,2,7,264.0,3,33,99.0,-23.00291,-43.390859999999996,1
New Apartment near Copacabana Beach,Copacabana,Entire home/apt,1.0,1.0,2,1,116.0,88,69,96.0,-22.96404,-43.17499,1
Jacuzzi 2 min. walk CopacaBeach 4 BR - 3 bath #201,Copacabana,Entire home/apt,4.0,3.0,10,7,477.0,363,45,93.0,-22.9813,-43.192170000000004,1
EXCELLENT APARTMENT IN COPACABANA!!,Copacabana,Entire home/apt,1.0,1.0,4,2,130.0,365,214,99.0,-22.964129999999997,-43.17436,0
Comfort em Copacabana,Copacabana,Private room,1.0,1.0,2,2,147.0,364,22,100.0,-22.96717,-43.18776,1
Very charming independent bedroom,Jardim Botânico,Private room,1.0,1.0,2,3,120.0,177,19,96.0,-22.96496,-43.22016,0
2 bedroom apart with view to the lagoon and garage,Lagoa,Entire home/apt,2.0,2.0,8,2,240.0,162,446,96.0,-22.97542,-43.198570000000004,1
Luxury Accommodation in Hip Leblon,Leblon,Entire home/apt,2.0,2.5,6,3,531.0,339,52,96.0,-22.98338,-43.22332,0
Comfortable apart in Santa Teresa - Rio de Janeiro,Santa Teresa,Entire home/apt,1.0,1.0,4,4,153.0,329,33,98.0,-22.919420000000002,-43.185140000000004,1
Priv bed/bathroom w/ A/C near Ipanema beach subway,Ipanema,Private room,1.0,1.5,2,3,164.0,1,10,87.0,-22.98126,-43.19943,0
Beach and Mountain beauty in Rio!,São Conrado,Private room,1.0,2.0,2,2,490.0,364,12,90.0,-22.9963,-43.26018,0
Beautiful  Between Copa and Ipanema,Ipanema,Entire home/apt,3.0,2.0,6,5,500.0,53,19,100.0,-22.988310000000002,-43.19115,1
