name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Visit wonderful Copenhagen as a lokal,Vesterbro-Kongens Enghave,Entire home/apt,3.0,1.0,8,2,1196.0,270,53,93.0,55.670680000000004,12.5441,0
130m2 scandinavian designed apt. prime location,Indre By,Entire home/apt,1.0,1.5,3,2,4000.0,365,23,99.0,55.684309999999996,12.56436,0
Nice big apartment in Copenhagen,Valby,Entire home/apt,3.0,1.0,4,4,850.0,227,62,96.0,55.66563000000001,12.504489999999999,0
Friendly SAFE Space in Copenhagen/ Nørrebro,Nrrebro,Private room,1.0,1.0,1,3,379.0,0,63,97.0,55.69268,12.554860000000001,1
Around the corner from city centre,Indre By,Entire home/apt,1.0,1.0,2,14,786.0,147,19,95.0,55.67555,12.59908,0
Lovely room - in the heart of CPH!,Vesterbro-Kongens Enghave,Private room,1.0,1.0,1,1,450.0,0,640,92.0,55.67365,12.555810000000001,1
Cozy living Copenhagen V - Midpoint,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,3,1200.0,85,112,98.0,55.6692,12.55777,1
Art&Design apt in hip Nørrebro - 2BR,Nrrebro,Entire home/apt,1.0,1.0,2,3,611.0,0,78,98.0,55.69238000000001,12.54775,1
Room with a view over the lakes,Vesterbro-Kongens Enghave,Private room,1.0,1.0,1,1,375.0,0,374,92.0,55.67365,12.555810000000001,1
Beautiful place in hip Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.5,4,3,1450.0,331,48,97.0,55.67162,12.547260000000001,1
"Lux. Room near Airport,Bella C, Metro & Citycenter",Amager Vest,Private room,1.0,1.0,2,3,385.0,339,112,99.0,55.63446999999999,12.58868,1
Bright & airy - central Copenhagen♥,Nrrebro,Private room,1.0,1.0,2,3,719.0,0,29,100.0,55.69119,12.55308,0
Room for 1 or 2 persons,Frederiksberg,Private room,1.0,1.0,2,1,285.0,89,143,88.0,55.679869999999994,12.54544,0
Top coziness - in the heart of Cph!,Indre By,Entire home/apt,1.0,1.0,2,2,707.0,343,197,94.0,55.6802,12.57305,0
Childfriendly penthouse with private terrace,Frederiksberg,Entire home/apt,3.0,1.0,4,3,1995.0,362,24,100.0,55.6773,12.5469,0
The Orange Room (modern city life),Amager st,Private room,1.0,1.5,3,3,384.0,0,225,93.0,55.66696999999999,12.60166,0
Beautiful spacious apartment,Frederiksberg,Entire home/apt,1.0,1.0,4,4,750.0,180,17,98.0,55.68083000000001,12.536719999999999,0
Sunny and Stylish - longterm booking discount,Amager Vest,Entire home/apt,2.0,1.0,4,6,900.0,117,77,94.0,55.66582,12.59675,1
Room in the Heart of Copenhagen,Frederiksberg,Private room,1.0,1.5,2,3,480.0,355,82,91.0,55.68487,12.55304,0
Really cozy apartment with 2 bikes,Frederiksberg,Entire home/apt,1.0,1.0,2,4,629.0,174,279,95.0,55.68733,12.537339999999999,1
Apt. with hip central location,Nrrebro,Entire home/apt,1.0,1.5,2,3,779.0,9,19,99.0,55.691,12.54495,1
Charming House - 5 km.to CPH Center,Amager Vest,Entire home/apt,3.0,1.5,6,60,1200.0,122,11,98.0,55.64119,12.604610000000001,0
Beautiful and spacious villa,Amager st,Entire home/apt,5.0,2.0,11,3,1785.0,195,72,96.0,55.64451999999999,12.622069999999999,0
Spacious Family Retreat at Nørrebro,Nrrebro,Entire home/apt,2.0,1.0,4,2,976.0,364,59,96.0,55.70101999999999,12.54453,1
Lovely bright apartment with view,sterbro,Entire home/apt,1.0,1.0,2,4,550.0,270,39,90.0,55.70025,12.58499,0
"Family friendly, quiet area and close to Metro",Frederiksberg,Entire home/apt,2.0,1.0,4,3,706.0,0,43,92.0,55.680130000000005,12.52179,0
Queens Palace in City Center,Indre By,Entire home/apt,1.0,1.0,4,3,1500.0,362,92,91.0,55.68611,12.58965,1
Copenhagen town house apartment,Indre By,Entire home/apt,1.0,1.0,2,3,669.0,88,19,90.0,55.6819,12.57419,0
Spacious flat in flavorful neighbh.,Nrrebro,Entire home/apt,3.0,1.0,6,3,1250.0,346,20,98.0,55.68995,12.55824,0
Modern apt. with roof terrace - City apt.,Vesterbro-Kongens Enghave,Entire home/apt,3.0,1.0,7,2,2224.0,364,54,91.0,55.6476,12.548,0
Copenhagen central - january 3-18,Nrrebro,Entire home/apt,2.0,1.0,6,7,892.0,55,22,97.0,55.68759,12.55931,0
Town house in heart of Copenhagen,sterbro,Entire home/apt,2.0,2.5,6,5,1400.0,359,17,100.0,55.714659999999995,12.57367,0
Townhouse in central Copenhagen (Only 5* ratings),Frederiksberg,Entire home/apt,3.0,2.0,6,3,1586.0,363,10,98.0,55.68169,12.535210000000001,0
