name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
✓Walk Score 78✓6 Parking✓Garden✓King Bed✓Sun Patio,Brislington West,Entire home/apt,4.0,2.5,8,3,150.0,203,56,96.0,51.43744,-2.5573099999999998,1
Tranquil City Centre Double Room,Lawrence Hill,Private room,2.0,1.5,2,2,46.0,362,135,99.0,51.46306,-2.57796,1
Luxury Harbour Side Apartment,Hotwells & Harbourside,Entire home/apt,2.0,2.5,4,2,232.0,365,38,95.0,51.44923,-2.60908,0
Stylish flat In Clifton Village,Clifton,Entire home/apt,1.0,1.0,2,7,88.0,20,326,99.0,51.455890000000004,-2.61309,1
"Victorian house, room with double bed and en suite",Clifton Down,Private room,1.0,1.0,2,1,45.0,0,84,98.0,51.47077,-2.6118900000000003,1
"Beautiful room and bathroom, central location",Cotham,Private room,1.0,1.0,2,1,49.0,46,610,98.0,51.46225,-2.59804,1
Room in modern flat near centre,Southville,Private room,1.0,1.0,2,2,43.0,89,161,98.0,51.44538,-2.5927599999999997,1
Amazing location  Heart of Bristol,Hotwells & Harbourside,Private room,1.0,2.0,2,1,50.0,365,328,97.0,51.44695,-2.6032,1
A piece of country in the city!,Eastville,Private room,1.0,1.0,1,1,25.0,84,89,95.0,51.479240000000004,-2.5467299999999997,0
Cosy Eco-Cabin with lake views,Eastville,Entire home/apt,1.0,1.5,3,2,50.0,90,406,95.0,51.476820000000004,-2.55623,0
Private Room with private bath in Central Bristol,Ashley,Private room,1.0,1.5,1,7,55.0,178,31,97.0,51.4605,-2.58592,0
Luxurious Maisonette,Horfield,Entire home/apt,2.0,1.0,6,2,121.0,360,94,97.0,51.4911,-2.58351,0
Bristol City Centre Apartment,Central,Entire home/apt,1.0,1.0,4,2,39.0,53,99,91.0,51.455740000000006,-2.5960099999999997,0
Franks Place,Stoke Bishop,Entire home/apt,2.0,2.5,4,2,132.0,153,99,98.0,51.47473,-2.6257099999999998,1
"Central Bristol - A lovely, homely garden flat",Redland,Entire home/apt,1.0,1.0,2,1,70.0,265,132,98.0,51.4697,-2.59458,1
Gorgeous flat in Heart of Clifton,Clifton Down,Entire home/apt,1.0,1.0,2,3,76.0,285,350,97.0,51.45888,-2.61033,0
Two bed flat Clifton+Balcony+Parkng,Clifton Down,Entire home/apt,2.0,1.0,4,2,61.0,362,323,97.0,51.4583,-2.60922,1
Family home in central Bristol,Redland,Entire home/apt,5.0,3.0,8,2,120.0,178,13,100.0,51.47278,-2.59713,0
one double room,Cotham,Private room,2.0,1.5,2,1,60.0,88,48,99.0,51.471579999999996,-2.6111,1
Double room with amazing city views in family home,Knowle,Private room,1.0,1.0,2,2,55.0,87,25,99.0,51.43865,-2.57297,0
"Private cosy flat, free road parking and garden",Windmill Hill,Entire home/apt,1.0,1.0,2,2,54.0,319,262,92.0,51.43808,-2.5947299999999998,0
Victoria Park Studio,Windmill Hill,Private room,1.0,1.0,2,2,39.0,90,263,98.0,51.43848,-2.58816,1
Luxury Apartment with Roof Garden & 360 City Views,Bedminster,Entire home/apt,2.0,2.0,4,2,120.0,344,116,96.0,51.43723,-2.60298,1
Large Light & airy ensuite room (private bathroom),Central,Private room,1.0,1.5,1,5,35.0,93,32,98.0,51.4624,-2.60707,0
Stylish & Relaxing Loft Overlooking The River+Prk,Brislington West,Entire home/apt,1.0,1.5,2,1,93.0,50,111,98.0,51.443540000000006,-2.56833,1
Views. 2 double beds/ensuite/kitchenette/parking.,Southville,Private room,1.0,1.0,4,2,47.0,254,538,97.0,51.44166,-2.6081,1
Double room with private lounge and bathroom,Ashley,Private room,1.0,1.0,2,2,35.0,326,34,88.0,51.46378,-2.58375,0
